x,y
2.6666629940706397,10.914135436476322
2.1625565825851365,8.993907223689314
-0.2443626913393957,13.629303041892296
0.11556426290779531,11.393535685803482
-0.30286247619140294,9.235755780451381
2.586938938983626,9.505056546342598
1.2253399602132982,10.184540873431896
1.9444976939863685,11.019837009831344
0.2664519512660953,8.860723808780108
-0.11627358183268072,11.069348238292088
1.8739780533158785,11.828571390944216
1.4158040643258087,13.087668892385146
0.7648652310730384,8.90890729194428
0.9023443826464551,11.154357934914303
1.001718346161879,8.689365511388067
0.6316676360034106,10.352317355577803
2.013199505405496,8.96309711661918
0.2632843486380005,11.618506256768349
-0.4378224946898327,10.684420324611223
-0.15771683770246536,10.082300183627213
0.10050260061171545,10.36034813146827
-0.46578058620776275,9.79247232152277
-0.8811055515972618,10.559504752526474
1.3619214025927189,10.110361434953981
0.561735384128764,7.380107262818184
0.3113706752654969,10.55974637442981
0.3981992901775735,10.597097167826538
0.11602958919567385,8.220283700302744
0.8725322573605846,13.253940450617218
1.2723609183492446,9.869764377935669
2.1017905240958012,9.171766839421142
-0.009450390655535101,7.279416831800637
0.04403087074687924,11.071865342492746
-0.8325293473849246,11.27872635906433
1.7144116149831685,6.829922614024722
2.1099937707372636,10.699875385031364
1.5722480268685868,10.57927165397142
0.7219242355209121,10.338438042283887
0.5537383950840872,9.545834300903008
2.0250407592919832,9.982889229425405
0.03690442311495917,8.84658078315291
0.10503051875853181,11.103803653035136
0.34089137164248173,10.149824559361388
0.6402490005584835,8.132581403589933
1.063669862306523,9.339231037407655
-0.345885499592925,8.609167413072909
0.23103462053232432,10.119031956284823
1.1395658691817163,8.418844657916846
0.6803305999171179,8.828545006795878
1.1343523124147028,11.543087677086643
0.027313341896598953,11.608484818786096
2.889602626761082,11.067089799926663
1.3264596471817323,10.753884807601137
-0.7976891200332498,10.808781126675031
1.9763206642342666,9.55337397358415
-0.995009090700237,10.260272776239722
-0.09420823892019373,10.944320486423342
1.5201086353237114,11.732264406933627
0.18428285367418196,13.203074699874309
0.0451950815561033,9.425600098323404
0.39507718652628354,9.434269107495016
1.4991177783675769,9.66648705254497
1.624772277831238,8.821993964083694
0.5728405896909342,10.244460640346418
1.093711826918214,11.716217310178074
1.0761417667320596,9.755287922686144
2.660144748739863,10.559341447018745
0.44524081498945817,9.04095107736294
-1.054014382510209,8.996237924091941
1.128543862929818,10.31615434009451
0.8797469852643894,9.693830747580071
-0.6870040170729148,12.207696240797842
-0.849137854561037,9.990953364250283
0.22853658905872676,9.840659644486877
0.15739214736960605,11.22343366282503
0.09847616920111628,10.18956082561234
3.0273757553093765,10.663072315107305
-0.45156493755242133,9.596475760491781
0.2479187265410253,10.421936151419954
1.1328495807136052,10.087705251114334
0.862571644061165,12.034819724622523
0.9516166434908476,9.2573750275016
-1.4873341788641101,9.904601056720121
1.5842076534484097,9.30570624083148
0.08425369547484651,9.604106383237399
1.5715227828475484,11.249359129988504
1.2967415684010826,12.311951636613031
0.4720578515755164,8.59096454184605
2.47168716837107,10.585122021934316
0.22136466788583586,11.219148744001146
0.6161587213547804,12.784808242005509
1.5858071275835597,7.983756258079236
2.5975263128186104,10.25998396682012
1.1530988457465736,12.05521504271848
-0.8797468460353832,8.593702703839737
0.5056320139545794,9.611146744468542
-1.5035134084135975,10.651627930642322
-0.617584179652297,9.313277141264404
1.5070805595146815,8.164642128362354
-0.21150651546652288,10.428417361092693
